*
Temp0 deg C	Temp1 deg C	Time (sec)
136.856128	21.456520	840.000000
136.554860	21.456520	842.000000
136.253640	21.456520	844.000000
136.103055	21.456520	846.000000
135.801907	21.456520	848.000000
135.500807	21.456520	850.000000
135.350269	21.456520	852.000000
135.049242	21.456520	854.000000
134.748264	21.456520	856.000000
134.447334	21.456520	858.000000
134.146453	21.456520	860.000000
133.996037	21.456520	862.000000
133.695229	21.456520	864.000000
133.394471	21.456520	866.000000
133.244104	21.456520	868.000000
132.943420	21.456520	870.000000
132.642785	21.456520	872.000000
132.342199	21.456520	874.000000
132.191932	21.456520	876.000000
132.041664	21.456520	878.000000
131.741179	21.456520	880.000000
131.440743	21.456520	882.000000
131.140358	21.456520	884.000000
130.990190	21.456520	886.000000
130.689880	21.456520	888.000000
130.539738	21.456520	890.000000
130.239503	21.456520	892.000000
129.939320	21.456520	894.000000
